date,symbol,open,close,low,high,volume
05-01-2010,DG,23.0,23.26,22.959999,23.26,283600
05-01-2010,DGX,60.939999,59.790001,59.259998,61.040001,1535200
05-01-2010,DHI,11.13,11.56,10.95,11.59,10254500
05-01-2010,DHR,75.009999,75.059998,74.29,75.110002,4502200
05-01-2010,DIS,32.07,31.99,31.700001,32.16,10307700
05-01-2010,DISCA,31.110001,32.220001,31.0,32.359999,3193000
05-01-2010,DISCK,26.68,27.969999,26.68,28.040001,857400
05-01-2010,DLR,50.029999,50.48,49.52,50.549999,841500
05-01-2010,DLTR,48.040003,47.56,46.989999,48.140001,3456600
05-01-2010,DNB,83.160004,83.290001,82.699997,83.410004,413500
05-01-2010,DOV,42.259999,42.160002,41.950002,42.310002,1027600
05-01-2010,DOW,29.0,30.48,29.0,30.530001,18783800
05-01-2010,DPS,28.959999,28.76,28.65,29.17,957100
05-01-2010,DRI,35.060001,34.849998,34.209999,35.07,2735200
05-01-2010,DTE,43.41,43.049999,42.740002,43.790001,2127200
05-01-2010,DUK,17.009982,16.689982,16.629982,17.009982,3872300
05-01-2010,DVA,60.09,59.41,59.23,60.290001,1541000
05-01-2010,DVN,76.720001,76.650002,75.879997,76.739998,3711400
05-01-2010,EA,18.309999,18.66,18.23,18.870001,6632500
05-01-2010,EBAY,23.79,23.65,23.5,23.9,26683100
05-01-2010,ECL,45.119999,44.560001,44.310001,45.139999,1098400
05-01-2010,ED,45.490002,44.790001,44.509998,45.630001,2856000
05-01-2010,EFX,31.42,31.459999,31.049999,31.49,948800
05-01-2010,EIX,34.68,34.459999,34.360001,34.93,2485100
05-01-2010,EL,48.389999,48.349998,47.650002,48.490002,3246000
05-01-2010,EMN,61.860001,60.959999,60.369999,62.099998,2269800
05-01-2010,EMR,43.380001,43.419998,43.07,43.43,2707500
05-01-2010,ENDP,21.08,20.879999,20.49,21.290001,2344800
05-01-2010,EOG,99.010002,99.150002,97.790001,100.0,4450000
05-01-2010,EQIX,109.589996,108.540001,108.379997,109.589996,681900
05-01-2010,EQR,33.32,33.27,32.91,33.490002,4545400
05-01-2010,EQT,44.869999,45.099998,44.619999,45.119999,762300
05-01-2010,ES,25.91,25.68,25.5,25.91,2014200
05-01-2010,ESRX,88.209999,86.919998,86.5,88.580002,4364200
05-01-2010,ESS,82.720001,83.120003,81.290001,83.25,542300
05-01-2010,ETFC,1.84,1.8,1.76,1.85,5734800
05-01-2010,ETN,64.449997,63.939999,63.23,64.449997,2946600
05-01-2010,ETR,82.279999,80.839996,80.360001,82.300003,1157100
05-01-2010,EW,87.199997,88.099998,87.150002,88.099998,929200
05-01-2010,EXC,48.939999,48.080002,47.689999,48.939999,5222400
05-01-2010,EXPD,34.990002,35.32,34.869999,35.34,1393500
05-01-2010,EXPE,25.75,25.93,25.33,26.030001,2431800
05-01-2010,EXR,11.93,11.81,11.69,11.95,642600
05-01-2010,F,10.45,10.96,10.4,11.24,215620200
05-01-2010,FAST,41.919998,42.900002,41.75,42.950001,2898800
05-01-2010,FCX,83.510002,83.959999,83.129997,84.5,17313000
05-01-2010,FDX,83.440002,84.540001,82.639999,84.589996,2493300
05-01-2010,FE,46.650002,46.25,45.669998,46.84,2922100
05-01-2010,FFIV,53.279999,52.52,51.57,53.490002,2143400
05-01-2010,FIS,23.99,24.84,23.93,24.879999,4868800
05-01-2010,FISV,49.25,49.639999,49.150002,49.650002,2674000
05-01-2010,FITB,9.96,10.39,9.93,10.4,12700700
05-01-2010,FL,11.1,11.47,11.1,11.53,2914300
05-01-2010,FLIR,32.689999,32.720001,32.380001,32.810001,1414100
05-01-2010,FLR,46.02,45.98,45.610001,46.41,2981200
05-01-2010,FLS,97.099995,98.09,96.600002,98.970005,2363100
05-01-2010,FMC,56.900002,56.630001,56.09,56.990002,1064000
05-01-2010,FOX,16.199995,16.239999,16.06,16.280005,2672000
05-01-2010,FOXA,13.829994,13.97,13.760003,13.990002,22195900
05-01-2010,FRT,66.57,66.949997,65.480003,67.029999,778800
05-01-2010,FSLR,135.429993,137.399994,135.100006,140.600006,2520900
05-01-2010,FTI,59.220001,60.25,59.110001,60.540001,2206600
05-01-2010,FTR,7.96,7.91,7.86,8.02,3272900
05-01-2010,GD,69.290001,69.300003,68.809998,69.779999,1535400
05-01-2010,GE,15.46,15.53,15.45,15.67,64550600
05-01-2010,GGP,11.560003,12.150007,11.560003,12.200001,2315000
05-01-2010,GILD,43.360001,43.259998,42.700001,43.41,20788200
05-01-2010,GIS,71.160004,70.239998,69.610001,71.18,7439200
05-01-2010,GLW,19.85,19.629999,19.469999,20.059999,18060900
05-01-2010,GOOG,627.181073,623.991055,621.541045,627.841071,6031900
05-01-2010,GOOGL,627.180001,623.990017,621.540016,627.839984,6003300
05-01-2010,GPC,37.959999,38.09,37.549999,38.150002,942800
05-01-2010,GPN,52.5,52.560001,52.169998,52.77,1288600
05-01-2010,GPS,20.6,20.790001,20.469999,21.059999,18297100
05-01-2010,GRMN,32.16,32.259998,31.74,32.630001,1719300
05-01-2010,GS,173.0,176.139999,172.570007,176.259995,11659400
05-01-2010,GT,14.77,15.75,14.77,15.88,6883000
05-01-2010,GWW,96.959999,97.279999,96.139999,97.489998,594500
05-01-2010,HAL,31.280001,31.65,30.99,31.83,18989700
05-01-2010,HAR,35.900002,37.23,35.84,37.290001,822600
05-01-2010,HAS,32.630001,32.18,31.85,32.630001,1646900
05-01-2010,HBAN,3.68,3.76,3.65,3.77,21226600
05-01-2010,HBI,24.719999,24.780001,24.51,25.07,2300400
05-01-2010,HCN,44.279999,44.66,43.869999,44.740002,1173300
05-01-2010,HCP,30.170002,29.990002,29.520002,30.310002,4180600
05-01-2010,HD,28.73,28.879999,28.290001,28.99,15594300
05-01-2010,HES,63.599998,63.549999,63.139999,64.220001,3195800
05-01-2010,HIG,23.73,25.690001,23.67,25.75,12424000
05-01-2010,HOG,25.370001,25.65,25.24,25.91,2805400
05-01-2010,HOLX,14.95,14.94,14.8,14.97,2211800
05-01-2010,HON,40.16,40.43,40.09,40.459999,6479200
05-01-2010,HP,41.990002,44.43,41.869999,44.459999,3039400
05-01-2010,HPQ,52.139998,52.669998,52.099998,52.739999,28830500
05-01-2010,HRB,22.75,22.34,21.4,22.84,8338900
05-01-2010,HRL,38.310001,38.48,38.02,38.490002,1854400
05-01-2010,HRS,48.349998,48.0,47.439999,48.5,892100
05-01-2010,HSIC,53.439999,53.279999,53.220001,53.73,509500
05-01-2010,HST,11.85,12.09,11.78,12.11,6070600
05-01-2010,HSY,36.240002,37.169998,36.0,37.91,3828900
05-01-2010,HUM,45.790001,45.66,45.27,46.16,1860700
05-01-2010,IBM,131.679993,130.850006,130.100006,131.850006,6841400
05-01-2010,ICE,111.999998,108.620005,107.749996,112.010002,7804000
05-01-2010,IDXX,53.759998,54.169998,53.549999,54.169998,223600
05-01-2010,IFF,41.860001,41.700001,41.439999,41.93,348900
05-01-2010,ILMN,30.370001,30.35,29.76,30.5,3039700
05-01-2010,INTC,20.940001,20.870001,20.6,20.99,52357700
05-01-2010,INTU,30.76,30.809999,30.41,30.9,3142100
05-01-2010,IP,27.17,28.140002,27.01,28.450002,5249500
05-01-2010,IPG,7.54,7.45,7.41,7.54,6134700
05-01-2010,IR,36.100004,35.889994,35.639994,36.259998,2522700
05-01-2010,IRM,22.830005,22.959996,22.700003,23.030003,1120200
05-01-2010,ISRG,308.01001,307.380005,304.0,309.920013,410100
05-01-2010,ITW,48.439999,48.439999,48.080002,48.580002,2247700
05-01-2010,IVZ,23.309999,23.469999,23.23,23.549999,2711400
05-01-2010,JBHT,33.049999,33.150002,32.459999,33.150002,2186900
05-01-2010,JCI,36.210043,36.090042,35.870042,36.400045,4925700
05-01-2010,JEC,38.450001,38.959999,38.23,39.0,1510300
05-01-2010,JNJ,64.580002,63.93,63.82,64.620003,10673100
05-01-2010,JNPR,27.16,26.75,26.389999,27.299999,9555900
05-01-2010,JPM,42.790001,43.68,42.779999,43.84,41208300
05-01-2010,JWN,37.779999,37.330002,37.200001,38.169998,5012300
05-01-2010,K,52.799999,52.950001,52.549999,52.98,1472000
05-01-2010,KEY,5.88,6.17,5.88,6.19,16660800
05-01-2010,KIM,13.58,13.59,13.41,13.72,5996200
05-01-2010,KLAC,36.849998,36.509998,36.27,36.93,2136200
05-01-2010,KMB,64.30999,64.319993,63.659993,64.620001,2465900
05-01-2010,KMX,24.030001,24.120001,23.6,24.120001,1689300
05-01-2010,KO,56.849998,56.349998,56.139999,56.990002,23172400
05-01-2010,KR,20.5,20.24,20.17,20.549999,19904000
05-01-2010,KSS,53.880001,54.02,53.490002,54.189999,2539600
05-01-2010,KSU,33.639999,34.310001,33.5,34.439999,1129300
05-01-2010,L,37.220001,37.380001,36.77,37.419998,1975600
05-01-2010,LB,19.24,18.68,18.530001,19.43,9097500
05-01-2010,LEG,20.52,20.290001,19.709999,20.549999,2242100
05-01-2010,LEN,12.95,13.55,12.72,13.6,6205100
05-01-2010,LH,76.059998,75.440002,75.349998,76.370003,864600
05-01-2010,LKQ,19.620001,19.83,19.48,19.83,709200
05-01-2010,LLL,88.0,87.370003,87.139999,88.239998,1129600
05-01-2010,LLTC,31.01,30.959999,30.700001,31.120001,3449300
05-01-2010,LLY,35.900002,35.189999,34.93,35.91,7517100
05-01-2010,LMT,76.620003,77.650002,76.550003,77.790001,2356500
05-01-2010,LNC,25.799999,26.42,25.719999,26.610001,4839200
05-01-2010,LNT,30.370001,31.059999,30.309999,31.110001,3684600
05-01-2010,LOW,23.120001,22.92,22.74,23.129999,14428400
05-01-2010,LRCX,39.790001,39.610001,39.09,39.799999,1463300
05-01-2010,LUK,24.669997,25.140004,24.669997,25.16,749600
05-01-2010,LUV,11.25,11.77,11.2,11.79,13355100
05-01-2010,LVLT,1.63,1.65,1.6,1.66,11538300
05-01-2010,M,17.02,16.860001,16.790001,17.209999,9931300
05-01-2010,MA,257.840004,256.079998,253.050003,257.959995,12906000
05-01-2010,MAA,48.099998,48.150002,47.700001,48.369999,369900
05-01-2010,MAC,34.529999,34.43,34.080002,34.75,2701000
05-01-2010,MAR,27.57,27.790001,27.37,27.919999,2627800
05-01-2010,MAS,14.2,14.42,14.12,14.43,3258700
05-01-2010,MAT,19.9,19.58,19.33,20.059999,5206100
05-01-2010,MCD,62.66,62.299999,62.189999,62.75,7099000
05-01-2010,MCHP,29.219999,28.719999,28.629999,29.309999,7795500
05-01-2010,MCK,63.310001,63.59,63.240002,63.639999,2133200
05-01-2010,MCO,27.16,26.99,26.68,27.299999,1982400
05-01-2010,MDLZ,28.32,28.77,28.01,28.809999,37152800
05-01-2010,MDT,44.0,44.799999,43.75,44.810001,6568600
05-01-2010,MET,36.080002,37.139999,36.009998,37.23,5604300
05-01-2010,MHK,48.259998,48.119999,47.419998,48.380001,621800
05-01-2010,MJN,45.040001,44.610001,44.150002,45.279999,5970900
05-01-2010,MKC,36.220001,36.200001,36.060001,36.32,548700
05-01-2010,MLM,91.279999,90.43,90.080002,91.830002,435000
05-01-2010,MMC,21.780001,21.34,21.17,21.91,4433900
05-01-2010,MMM,82.800003,82.5,81.699997,83.230003,2847000
05-01-2010,MNST,39.39,39.43,39.030001,39.52,3784200
05-01-2010,MO,19.809999,19.799999,19.67,19.85,11742100
05-01-2010,MON,83.760002,85.269997,83.260002,85.610001,5616300
05-01-2010,MOS,62.43,63.150002,62.43,63.830002,6505800
05-01-2010,MRK,37.299999,37.16,36.93,37.450001,14744800
05-01-2010,MRO,32.240077,32.140079,32.030086,32.340078,9483300
05-01-2010,MSFT,30.85,30.959999,30.639999,31.1,49749600
05-01-2010,MSI,7.949947,7.859947,7.719948,8.259944,18863900
05-01-2010,MTB,66.800003,68.209999,66.699997,68.389999,779200
05-01-2010,MTD,104.730003,103.0,101.309998,104.730003,317200
05-01-2010,MU,10.86,11.17,10.63,11.29,60659000
05-01-2010,MUR,56.120005,56.829995,55.769999,56.919995,1787900
05-01-2010,MYL,18.450001,18.52,18.280001,18.66,7942400
05-01-2010,NBL,73.43,75.120003,72.849998,75.389999,3523000
05-01-2010,NDAQ,19.93,20.299999,19.93,20.32,1481700
05-01-2010,NEE,53.299999,52.73,52.259998,53.419998,2796600
05-01-2010,NEM,48.48,48.580002,47.77,49.130001,7190500
05-01-2010,NFLX,53.570001,51.510001,50.810001,53.599998,23753100
05-01-2010,NFX,50.200001,50.650002,49.389999,51.27,1758300
05-01-2010,NI,15.550001,15.470001,15.32,15.63,8784300
05-01-2010,NKE,65.139999,65.610001,64.699997,65.790001,6275200
05-01-2010,NOC,56.70016,56.950162,56.70016,57.450161,1859800
05-01-2010,NOV,46.290003,46.889994,46.089994,47.260002,4680500
05-01-2010,NRG,23.959999,24.24,23.809999,24.280001,3473400
05-01-2010,NSC,52.560001,53.400002,52.5,53.619999,1803900
05-01-2010,NTAP,34.099998,33.59,33.380001,34.349998,7933900
05-01-2010,NTRS,52.0,52.459999,52.0,52.740002,2126100
05-01-2010,NUE,47.77,48.119999,47.389999,48.259998,3610000
05-01-2010,NVDA,18.42,18.76,18.42,18.959999,18216200
05-01-2010,NWL,15.27,15.11,14.98,15.28,2885400
05-01-2010,O,26.4,26.540001,26.01,26.540001,664000
05-01-2010,OKE,45.500002,45.18,44.589999,45.749998,3324900
05-01-2010,OMC,39.540001,39.48,39.16,39.610001,1807900
05-01-2010,ORCL,24.719999,24.82,24.35,24.85,28669900
05-01-2010,ORLY,38.349998,38.560001,38.07,38.57,1134100
05-01-2010,OXY,83.180004,82.500008,82.030006,83.230001,3509400
05-01-2010,PAYX,30.85,30.799999,30.540001,30.879999,3237700
05-01-2010,PBCT,16.75,16.85,16.559999,16.879999,3563000
05-01-2010,PBI,22.93,22.02,21.75,22.93,4240700
05-01-2010,PCAR,36.580002,37.27,36.48,37.290001,2299300
05-01-2010,PCG,44.610001,44.0,43.900002,44.82,2599300
05-01-2010,PCLN,224.100006,226.559998,222.149994,228.0,801100
05-01-2010,PDCO,28.68,28.709999,28.59,28.879999,1368200
05-01-2010,PEG,33.650002,33.599998,33.43,33.75,6568700
05-01-2010,PEP,61.0,61.98,60.900002,62.099998,8886000
05-01-2010,PFE,18.92,18.66,18.549999,18.93,43372800
05-01-2010,PFG,24.91,25.59,24.709999,25.629999,3689900
05-01-2010,PG,61.130001,61.139999,60.599998,61.279999,8649400
05-01-2010,PGR,18.030001,17.969999,17.780001,18.07,6113800
05-01-2010,PH,54.349998,54.259998,53.939999,54.82,1136400
05-01-2010,PHM,10.23,10.37,10.0,10.39,7035400
05-01-2010,PKI,20.66,20.889999,20.49,21.059999,1568200
05-01-2010,PLD,25.35,25.74,25.110001,25.76,1048200
05-01-2010,PM,49.369999,48.919998,48.759998,49.57,7168600
05-01-2010,PNC,53.27,54.049999,53.029999,54.07,6379300
05-01-2010,PNR,33.209999,32.75,32.439999,33.360001,692900
05-01-2010,PNW,36.77,36.380001,36.110001,37.02,1432200
05-01-2010,PPG,60.400002,60.639999,60.400002,61.139999,2258600
05-01-2010,PPL,32.369999,32.049999,31.57,32.59,2050100
05-01-2010,PRGO,40.200001,38.790001,38.540001,40.200001,1387400
05-01-2010,PRU,51.84,52.790001,51.610001,52.889999,3238500
05-01-2010,PSA,79.870003,80.790001,79.230003,80.93,1131000
05-01-2010,PVH,41.029999,42.639999,41.0,42.720001,834600
05-01-2010,PWR,21.32,21.33,21.1,21.5,2156000
05-01-2010,PX,81.269997,80.040001,79.629997,81.400002,2170900
05-01-2010,PXD,51.060001,51.0,50.790001,51.779999,1666100
05-01-2010,QCOM,47.52,48.07,47.5,48.32,24241000
05-01-2010,R,41.450001,40.799999,40.439999,41.68,805400
05-01-2010,RAI,53.25,53.299999,52.98,53.349998,4642000
05-01-2010,RCL,26.110001,25.889999,25.559999,26.5,3588900
05-01-2010,REGN,24.530001,25.1,24.51,25.209999,628300
05-01-2010,RF,5.36,5.6,5.36,5.61,23691300
05-01-2010,RHI,27.049999,27.459999,27.01,27.51,1664400
05-01-2010,RHT,31.17,30.969999,30.77,31.35,2116700
05-01-2010,RIG,87.129997,88.559998,86.720001,88.790001,5229600
05-01-2010,RL,81.370003,84.760002,80.830002,84.989998,2044900
05-01-2010,ROK,47.650002,47.349998,47.139999,47.82,964900
05-01-2010,ROP,52.59,51.869999,51.619999,52.59,1102500
05-01-2010,ROST,42.84,43.470001,42.610001,43.5,9369600
05-01-2010,RRC,52.349998,53.310001,52.349998,53.41,1825900
05-01-2010,RSG,28.639999,28.719999,28.49,28.719999,1204500
05-01-2010,RTN,52.220001,51.450001,51.220001,52.290001,3721400
05-01-2010,SBUX,22.959999,23.59,22.889999,24.0,30058800
05-01-2010,SCG,37.669998,36.970001,36.709999,37.779999,953800
05-01-2010,SCHW,19.389999,19.719999,19.27,19.73,13248300
05-01-2010,SE,20.85,20.66,20.299999,20.889999,4640600
05-01-2010,SEE,21.99,21.790001,21.629999,22.08,831400
05-01-2010,SHW,61.59,60.209999,59.549999,61.860001,3081500
05-01-2010,SIG,26.83,26.790001,26.450001,26.940001,110700
05-01-2010,SJM,62.220001,61.889999,61.580002,62.34,677800
05-01-2010,SLB,66.989998,67.300003,66.730003,67.620003,7365300
05-01-2010,SLG,48.709999,48.02,47.240002,48.810001,2564200
05-01-2010,SNA,42.630001,42.84,42.439999,43.009998,392700
05-01-2010,SNI,41.77,43.650002,41.77,43.959999,1455600
05-01-2010,SO,33.349998,32.580002,32.5,33.349998,4948100
05-01-2010,SPG,79.009999,78.379995,77.17,79.039998,4342500
05-01-2010,SPGI,33.490002,33.639999,33.32,33.639999,1443400
05-01-2010,SPLS,24.190001,24.52,24.16,24.57,5913500
05-01-2010,SRCL,54.98,54.669998,54.200001,55.049999,647600
05-01-2010,SRE,55.82,54.709999,54.369999,55.84,3408600
05-01-2010,STI,20.299999,20.719999,20.16,20.780001,8285700
05-01-2010,STT,44.52,44.549999,44.02,45.0,3992500
05-01-2010,STX,18.860001,18.52,18.43,19.040001,14536200
05-01-2010,STZ,16.08,15.92,15.86,16.129999,2431600
05-01-2010,SWK,52.59,53.48,52.169998,53.549999,2474100
05-01-2010,SWKS,14.89,15.05,14.7,15.07,5108700
05-01-2010,SWN,50.610001,51.650002,50.43,51.93,4760800
05-01-2010,SYK,52.330002,52.650002,51.93,52.689999,2238300
05-01-2010,SYMC,18.4,18.299999,18.139999,18.440001,6621200
05-01-2010,SYY,28.01,27.98,27.82,28.129999,3789000
05-01-2010,T,28.700001,28.440001,28.35,28.73,35234500
05-01-2010,TAP,45.889999,45.369999,45.119999,45.889999,1011900
05-01-2010,TDC,30.889999,30.99,30.690001,31.049999,2126900
05-01-2010,TEL,24.959999,24.66,24.5,25.01,1843000
05-01-2010,TGNA,15.4,16.24,15.16,16.389999,9194700
05-01-2010,TGT,48.509998,48.73,48.259998,49.23,4760100
05-01-2010,TIF,44.040001,44.279999,43.439999,44.34,1217000
05-01-2010,TJX,35.919998,37.009998,35.919998,37.040001,10609200
05-01-2010,TMK,44.64,45.780008,44.610007,45.820014,1419000
05-01-2010,TMO,47.610001,47.66,47.25,47.75,3221900
05-01-2010,TROW,54.049999,55.009998,53.630001,55.029999,1569500
05-01-2010,TRV,49.630001,48.630001,48.52,49.689999,5941900
05-01-2010,TSCO,53.439999,52.779999,51.5,53.68,2732400
05-01-2010,TSN,12.21,12.47,12.21,12.49,3781300
05-01-2010,TSO,14.9,14.8,14.72,15.22,7420500
05-01-2010,TSS,17.190001,17.209999,17.09,17.32,1045700
05-01-2010,TWX,29.290006,29.089999,28.939995,29.419995,9764900
05-01-2010,TXN,25.950001,25.860001,25.700001,26.299999,10943800
05-01-2010,TXT,18.969999,18.68,18.459999,19.35,12121100
05-01-2010,UAA,28.030001,28.92,27.73,28.959999,3666400
05-01-2010,UAL,12.87,13.91,12.87,14.1,23646300
05-01-2010,UDR,16.200001,16.190001,16.01,16.299999,1665600
05-01-2010,UHS,31.139999,30.9,30.709999,31.42,1210900
05-01-2010,ULTA,18.92,18.76,18.559999,19.16,501000
05-01-2010,UNH,31.73,31.48,31.280001,31.969999,11180700
05-01-2010,UNM,19.85,20.23,19.799999,20.290001,1989000
05-01-2010,UNP,65.559998,66.300003,65.339996,66.800003,6737000
05-01-2010,UPS,58.25,58.279999,58.119999,59.0,5966300
05-01-2010,URBN,34.990002,35.560001,34.82,36.23,3958600
05-01-2010,URI,10.04,9.93,9.8,10.04,1459200
05-01-2010,USB,22.76,23.459999,22.74,23.51,14503500
05-01-2010,UTX,71.639999,70.559998,70.279999,71.639999,5004900
05-01-2010,V,87.300003,87.129997,86.0,87.529999,25833600
05-01-2010,VAR,47.669998,47.84,47.41,47.849998,846100
05-01-2010,VFC,73.489998,74.779999,72.43,75.209999,4115600
05-01-2010,VIAB,29.98,30.040001,29.549999,30.059999,4322700
05-01-2010,VLO,18.119999,18.350001,17.970001,18.570003,17087200
05-01-2010,VMC,52.849998,52.93,52.0,52.93,830300
05-01-2010,VNO,70.069995,69.489998,68.660001,70.069995,2222800
05-01-2010,VRSK,29.85,30.049999,29.49,30.07,430000
05-01-2010,VRSN,24.790001,25.0,24.5,25.139999,4628700
05-01-2010,VRTX,43.060001,42.779999,42.5,43.349998,2456500
05-01-2010,VTR,43.25,43.560001,42.73,43.650002,1444600
05-01-2010,VZ,33.369868,33.339868,32.779871,33.399868,23722900
05-01-2010,WAT,61.43,60.790001,60.720001,61.73,1545000
05-01-2010,WBA,37.099998,37.0,36.619999,37.16,10843200
05-01-2010,WDC,45.349998,46.459999,45.049999,47.439999,7048900
05-01-2010,WEC,49.73,49.080002,48.970001,50.0,1626000
05-01-2010,WFC,27.27,28.07,27.24,28.24,55416000
05-01-2010,WFM,27.84,27.620001,27.219999,28.01,5024800
05-01-2010,WHR,81.919998,81.779999,80.559998,81.949997,1209300
05-01-2010,WM,34.220001,34.009998,33.779999,34.220001,2961700
05-01-2010,WMB,21.509949,21.879956,21.509949,22.019946,7415400
05-01-2010,WMT,54.09,53.689999,53.57,54.189999,15648400
05-01-2010,WU,19.15,19.01,18.77,19.15,3914900
05-01-2010,WY,44.290001,45.220001,43.689999,45.240002,1724500
05-01-2010,WYN,20.219999,20.709999,20.219999,20.950001,2748300
05-01-2010,WYNN,65.18,67.849998,64.949997,68.330002,5644300
05-01-2010,XEC,55.02,55.07,54.200001,55.25,732600
05-01-2010,XEL,20.950001,20.83,20.41,21.0,4321400
05-01-2010,XL,18.639999,18.59,18.450001,18.84,3505000
05-01-2010,XLNX,25.33,25.059999,24.85,25.48,3469700
05-01-2010,XOM,69.190002,69.419998,68.800003,69.449997,30174700
05-01-2010,XRAY,35.240002,34.91,34.73,35.360001,763400
05-01-2010,XRX,8.63,8.64,8.56,8.65,8579300
05-01-2010,YHOO,17.219999,17.23,17.0,17.23,11718100
05-01-2010,YUM,35.12,34.97,34.810001,35.160001,3298800
05-01-2010,ZBH,61.32,61.919998,60.650002,61.98,1718100
05-01-2010,ZION,13.28,13.8,13.23,13.83,5605500
05-01-2010 00:00,AIV,16.07,16.360001,15.89,16.370001,2070700
06-01-2010,A,30.850001,30.850001,30.76,31.000001,3243700
06-01-2010,AAL,5.19,5.09,5.0,5.38,16597900
06-01-2010,AAP,40.049999,40.490002,40.049999,40.779999,1406200
06-01-2010,AAPL,214.379993,210.969995,210.750004,215.23,138040000
06-01-2010,ABC,26.389999,26.190001,26.08,26.43,4039300
06-01-2010,ABT,53.93995,54.319953,53.849954,54.38995,11401400
06-01-2010,ACN,42.09,42.779999,41.810001,42.900002,5772100
06-01-2010,ADBE,37.330002,37.619999,37.200001,37.740002,5336400
06-01-2010,ADI,31.709999,31.559999,31.34,31.85,2105000
06-01-2010,ADM,31.6,31.559999,31.43,31.889999,3745800
06-01-2010,ADP,42.800001,42.500004,42.050003,42.890002,3111400
06-01-2010,ADS,66.0,66.349998,65.68,66.989998,922400
06-01-2010,ADSK,25.15,25.34,24.83,25.52,6638400
06-01-2010,AEE,27.610001,27.459999,27.35,27.889999,1880300
06-01-2010,AEP,34.560001,34.889999,34.459999,35.099998,3157400
06-01-2010,AES,13.45,13.39,13.38,13.74,7507300
06-01-2010,AET,32.5,32.400002,32.25,32.75,4303100
06-01-2010,AGN,39.939999,40.02,39.779999,40.02,803300
06-01-2010,AIG,29.35,29.139999,28.76,29.4,7163500
06-01-2010,AIZ,30.92,30.969999,30.610001,31.059999,1326900
06-01-2010,AJG,22.26,22.219999,22.110001,22.440001,349400
06-01-2010,AKAM,26.700001,26.469999,26.4,26.860001,2863900
06-01-2010,ALB,37.959999,38.09,37.889999,38.48,717200
06-01-2010,ALK,36.25,36.450001,36.200001,37.139999,2994000
06-01-2010,ALL,30.9,30.92,30.690001,30.98,3399500
06-01-2010,ALXN,47.73,47.68,47.509998,48.099998,1174000
06-01-2010,AMAT,14.23,14.16,14.1,14.4,13704800
06-01-2010,AME,38.499999,38.470001,38.350001,38.640002,725500
06-01-2010,AMG,69.209999,70.790001,69.209999,71.470001,486200
06-01-2010,AMGN,56.939999,56.790001,56.5,57.389999,6015100
06-01-2010,AMP,41.369999,41.380001,40.860001,41.549999,3575200
06-01-2010,AMT,44.240002,44.41,43.77,44.560001,3215300
06-01-2010,AMZN,134.600006,132.25,131.649994,134.729996,7178800
06-01-2010,AN,19.57,20.32,19.459999,20.360001,2940100
06-01-2010,ANTM,60.119999,61.380001,60.119999,61.529999,6449100
06-01-2010,AON,37.75,37.689999,37.5,37.790001,1816600
06-01-2010,APA,106.779999,108.800003,106.169998,108.919998,2894500
06-01-2010,APC,66.839996,67.139999,66.370003,67.620003,3212000
06-01-2010,APD,81.999999,81.789996,81.500002,82.679995,1248600
06-01-2010,APH,45.040001,45.150002,44.889999,45.529999,1664400
06-01-2010,ARNC,16.310013,16.970013,16.260012,17.060014,20784700
06-01-2010,ATVI,11.26,11.26,11.21,11.38,6537800
06-01-2010,AVB,80.339996,79.830002,79.480003,81.330002,1359000
06-01-2010,AVGO,18.950001,19.15,18.59,19.299999,533100
06-01-2010,AVY,36.889999,37.009998,36.77,37.279999,1234100
06-01-2010,AWK,22.889999,23.0,22.83,23.15,2089400
06-01-2010,AXP,41.23,41.490002,41.169998,41.669998,8399400
06-01-2010,AYI,36.990002,36.849998,36.580002,37.959999,1084300
06-01-2010,AZO,156.449997,155.240005,154.289993,158.789993,1074300
06-01-2010,BA,58.23,59.779999,57.880001,59.990002,8836500
06-01-2010,BAC,16.209999,16.389999,16.030001,16.540001,205257900
06-01-2010,BAX,58.0,58.089998,57.729999,58.39,5229300
06-01-2010,BBBY,39.130001,39.23,38.470001,39.669998,4377000
06-01-2010,BBT,25.950001,26.58,25.950001,26.91,7824000
06-01-2010,BBY,41.209999,40.889999,40.66,41.34,4192500
06-01-2010,BCR,79.370003,79.010002,78.68,79.370003,791800
06-01-2010,BDX,77.989998,77.660004,77.279999,78.080002,1208000
06-01-2010,BEN,108.569996,108.920002,108.32,109.639996,2470800
06-01-2010,BHI,43.369999,45.84,43.369999,46.029999,10315800
06-01-2010,BIIB,53.099998,53.43,52.799999,53.700001,5555800
06-01-2010,BK,28.48,28.16,28.09,28.51,7250600
06-01-2010,BLK,238.509995,234.669998,234.059998,238.649994,278500
06-01-2010,BLL,51.919998,52.0,51.639999,52.119999,939600
06-01-2010,BMY,25.17,25.219999,25.07,25.290001,15528900
06-01-2010,BSX,9.07,9.16,8.99,9.28,12923000
06-01-2010,BWA,35.389999,36.689999,35.299999,36.779999,4171000
06-01-2010,BXP,68.230003,68.440002,68.029999,68.940002,1814900
06-01-2010,C,3.56,3.64,3.51,3.68,67433800
